StartStation,EndStation,Ridership,start_id,start_terminalName,start_lat,start_long,start_nbBikes,start_nbEmptyDocks,end_id,end_terminalName,end_lat,end_long,end_nbBikes,end_nbEmptyDocks,distance_hav
17th & K St NW,7th & F St NW / National Portrait Gallery,1274,54,31213,38.90276,-77.03863,9,13,105,31232,38.897351,-77.022465,21,3,1524.390237
17th & K St NW,North Capitol St & F St NW,1220,54,31213,38.90276,-77.03863,9,13,114,31624,38.897446,-77.009888,18,5,2559.322974
17th & K St NW,14th & G St NW,1188,54,31213,38.90276,-77.03863,9,13,117,31238,38.898069,-77.031823,9,11,787.6880275
17th & K St NW,11th & M St NW,1154,54,31213,38.90276,-77.03863,9,13,115,31266,38.905607,-77.027137,3,16,1044.846852
17th & K St NW,19th St & Pennsylvania Ave NW,1150,54,31213,38.90276,-77.03863,9,13,14,31100,38.9003,-77.0429,7,7,460.2506473
17th & K St NW,California St & Florida Ave NW,1059,54,31213,38.90276,-77.03863,9,13,149,31116,38.917761,-77.04062,3,16,1678.776874
17th & K St NW,Jefferson Dr & 14th St SW,1027,54,31213,38.90276,-77.03863,9,13,168,31247,38.888553,-77.032429,18,4,1670.277908
17th & K St NW,Lincoln Memorial,996,54,31213,38.90276,-77.03863,9,13,204,31258,38.888251,-77.049426,0,23,1866.427076
17th & K St NW,Georgia & New Hampshire Ave NW,993,54,31213,38.90276,-77.03863,9,13,28,31400,38.936043,-77.024649,3,12,3897.901233
17th & K St NW,20th St & Virginia Ave NW,982,54,31213,38.90276,-77.03863,9,13,206,31259,38.894722,-77.045128,1,14,1057.147478
17th & K St NW,11th & Kenyon St NW,968,54,31213,38.90276,-77.03863,9,13,16,31102,38.929464,-77.027822,2,25,3116.589227
17th & K St NW,16th & Harvard St NW,961,54,31213,38.90276,-77.03863,9,13,17,31103,38.926088,-77.036536,1,31,2603.187275
17th & K St NW,Lincoln Park / 13th & East Capitol St NE,926,54,31213,38.90276,-77.03863,9,13,99,31619,38.890461,-76.988355,1,23,4565.821544
17th & K St NW,21st St & Pennsylvania Ave NW,921,54,31213,38.90276,-77.03863,9,13,187,31252,38.901539,-77.046564,15,4,700.6408866
17th & K St NW,14th St & New York Ave NW,915,54,31213,38.90276,-77.03863,9,13,69,31216,38.899632,-77.031686,12,11,695.0823031
17th & K St NW,10th & U St NW,910,54,31213,38.90276,-77.03863,9,13,43,31111,38.9172,-77.0259,2,12,1949.31635
17th & K St NW,14th & D St NW / Ronald Reagan Building,908,54,31213,38.90276,-77.03863,9,13,104,31231,38.894514,-77.031617,8,17,1100.79977
17th & K St NW,1st & M St NE,891,54,31213,38.90276,-77.03863,9,13,52,31603,38.9057,-77.0056,6,6,2879.994594
17th & K St NW,22nd & I St NW / Foggy Bottom,841,54,31213,38.90276,-77.03863,9,13,200,31257,38.90088,-77.048911,14,0,914.9148723
17th & K St NW,14th & Harvard St NW,811,54,31213,38.90276,-77.03863,9,13,19,31105,38.9268,-77.0322,2,17,2733.459617
17th & K St NW,Park Rd & Holmead Pl NW,786,54,31213,38.90276,-77.03863,9,13,33,31602,38.9308,-77.0315,8,10,3181.901778
17th & K St NW,L'Enfant Plaza / 7th & C St SW,779,54,31213,38.90276,-77.03863,9,13,75,31218,38.886266,-77.022241,15,0,2321.105302
17th & K St NW,19th & L St NW,761,54,31213,38.90276,-77.03863,9,13,86,31224,38.903407,-77.043648,10,4,440.6348293
17th & K St NW,7th & T St NW,759,54,31213,38.90276,-77.03863,9,13,47,31109,38.9155,-77.0222,5,10,2009.188919
17th & K St NW,15th & K St NW,750,54,31213,38.90276,-77.03863,9,13,193,31254,38.902,-77.03353,21,6,449.8440173
17th & K St NW,Florida Ave & R St NW,742,54,31213,38.90276,-77.03863,9,13,61,31503,38.9126,-77.0135,6,8,2436.928062
17th & K St NW,5th & F St NW,726,54,31213,38.90276,-77.03863,9,13,82,31620,38.897222,-77.019347,24,7,1780.67844
17th & K St NW,12th & U St NW,724,54,31213,38.90276,-77.03863,9,13,242,31268,38.916787,-77.028139,1,30,1806.665043
17th & K St NW,17th & K St NW / Farragut Square,679,54,31213,38.90276,-77.03863,9,13,106,31233,38.902061,-77.038322,16,18,82.25995609
17th & K St NW,4th & M St SW,675,54,31213,38.90276,-77.03863,9,13,22,31108,38.8767,-77.0178,5,16,3416.601356
17th & K St NW,1st & Rhode Island Ave NW,671,54,31213,38.90276,-77.03863,9,13,147,31506,38.915417,-77.012289,4,11,2681.690636
17th & K St NW,4th & East Capitol St NE,669,54,31213,38.90276,-77.03863,9,13,98,31618,38.889955,-77.000349,2,8,3609.941785
17th & K St NW,3rd & H St NE,658,54,31213,38.90276,-77.03863,9,13,96,31616,38.900412,-77.001949,11,8,3188.468655
17th & K St NW,20th & O St NW / Dupont South,653,54,31213,38.90276,-77.03863,9,13,107,31234,38.908905,-77.04478,3,15,867.0418356
17th & K St NW,18th & M St NW,633,54,31213,38.90276,-77.03863,9,13,79,31221,38.904742,-77.041606,9,8,339.3300809
17th & K St NW,19th & G St NW,633,54,31213,38.90276,-77.03863,9,13,357,31279,38.898412,-77.043182,14,8,624.3291701
17th & K St NW,USDA / 12th & Independence Ave SW,585,54,31213,38.90276,-77.03863,9,13,71,31217,38.887237,-77.028226,15,22,1948.986556
17th & K St NW,Calvert St & Woodley Pl NW,584,54,31213,38.90276,-77.03863,9,13,301,31121,38.923583,-77.050046,1,18,2520.104683
17th & K St NW,20th & L St NW,583,54,31213,38.90276,-77.03863,9,13,185,31250,38.903584,-77.044789,18,1,541.3800612
17th & K St NW,21st St & Constitution Ave NW,581,54,31213,38.90276,-77.03863,9,13,133,31261,38.892459,-77.046567,0,14,1337.073874
17th & K St NW,7th & R St NW / Shaw Library,566,54,31213,38.90276,-77.03863,9,13,145,31245,38.912719,-77.022155,3,12,1807.144777
17th & K St NW,23rd & E St NW ,554,54,31213,38.90276,-77.03863,9,13,126,31260,38.896104,-77.049882,17,1,1224.438329
17th & K St NW,Lamont & Mt Pleasant NW,540,54,31213,38.90276,-77.03863,9,13,21,31107,38.9319,-77.0388,4,15,3243.883379
17th & K St NW,18th St & Pennsylvania Ave NW,526,54,31213,38.90276,-77.03863,9,13,141,31242,38.89968,-77.041539,15,12,425.5187977
17th & K St NW,Smithsonian / Jefferson Dr & 12th St SW,501,54,31213,38.90276,-77.03863,9,13,169,31248,38.888767,-77.02858,8,14,1784.534296
16th & K St NW,Massachusetts Ave & Dupont Circle NW,6935,419,31291,38.90268,-77.035737,21,2,51,31200,38.9101,-77.0444,8,34,1115.983916
16th & K St NW,15th & P St NW,4183,419,31291,38.90268,-77.035737,21,2,23,31201,38.90985,-77.034438,10,8,806.0539326
16th & K St NW,17th & Corcoran St NW,3051,419,31291,38.90268,-77.035737,21,2,59,31214,38.9121,-77.0387,5,13,1079.584588
16th & K St NW,17th & K St NW,2338,419,31291,38.90268,-77.035737,21,2,54,31213,38.90276,-77.03863,9,13,250.7796683
16th & K St NW,10th & U St NW,2137,419,31291,38.90268,-77.035737,21,2,43,31111,38.9172,-77.0259,2,12,1827.206485
16th & K St NW,21st & I St NW,2038,419,31291,38.90268,-77.035737,21,2,27,31205,38.9008,-77.047,30,2,997.9222097
16th & K St NW,18th & M St NW,1767,419,31291,38.90268,-77.035737,21,2,79,31221,38.904742,-77.041606,9,8,557.8406417
16th & K St NW,21st & M St NW,1643,419,31291,38.90268,-77.035737,21,2,53,31212,38.90534,-77.046774,14,5,1000.924144
16th & K St NW,14th & Rhode Island Ave NW,1460,419,31291,38.90268,-77.035737,21,2,25,31203,38.9086,-77.0323,14,8,723.1478505
16th & K St NW,19th & L St NW,1420,419,31291,38.90268,-77.035737,21,2,86,31224,38.903407,-77.043648,10,4,690.0911288
16th & K St NW,20th St & Florida Ave NW,1310,419,31291,38.90268,-77.035737,21,2,46,31110,38.9154,-77.0446,2,11,1610.72319
16th & K St NW,14th & V St NW,1297,419,31291,38.90268,-77.035737,21,2,15,31101,38.9176,-77.0321,4,22,1690.501738
16th & K St NW,25th St & Pennsylvania Ave NW,1120,419,31291,38.90268,-77.035737,21,2,112,31237,38.903827,-77.053485,8,7,1542.795917
16th & K St NW,7th & T St NW,1063,419,31291,38.90268,-77.035737,21,2,47,31109,38.9155,-77.0222,5,10,1847.071278
16th & K St NW,8th & H St NW,981,419,31291,38.90268,-77.035737,21,2,92,31228,38.8997,-77.023086,31,2,1145.087961
16th & K St NW,Convention Center / 7th & M St NW,956,419,31291,38.90268,-77.035737,21,2,84,31223,38.905737,-77.02227,1,18,1215.24595
16th & K St NW,14th & R St NW,933,419,31291,38.90268,-77.035737,21,2,24,31202,38.912682,-77.031681,3,12,1167.537599
16th & K St NW,17th & K St NW / Farragut Square,927,419,31291,38.90268,-77.035737,21,2,106,31233,38.902061,-77.038322,16,18,234.302095
16th & K St NW,New York Ave & 15th St NW,893,419,31291,38.90268,-77.035737,21,2,83,31222,38.8991,-77.0337,7,7,435.847492
16th & K St NW,19th St & Pennsylvania Ave NW,814,419,31291,38.90268,-77.035737,21,2,14,31100,38.9003,-77.0429,7,7,674.735403
16th & K St NW,C & O Canal & Wisconsin Ave NW,805,419,31291,38.90268,-77.035737,21,2,87,31225,38.90375,-77.06269,8,15,2337.966675
16th & K St NW,16th & Harvard St NW,773,419,31291,38.90268,-77.035737,21,2,17,31103,38.926088,-77.036536,1,31,2606.685499
16th & K St NW,14th & Harvard St NW,743,419,31291,38.90268,-77.035737,21,2,19,31105,38.9268,-77.0322,2,17,2702.447301
16th & K St NW,Adams Mill & Columbia Rd NW,716,419,31291,38.90268,-77.035737,21,2,18,31104,38.922925,-77.042581,1,14,2330.327304
16th & K St NW,7th & F St NW / National Portrait Gallery,709,419,31291,38.90268,-77.035737,21,2,105,31232,38.897351,-77.022465,21,3,1293.814071
16th & K St NW,Park Rd & Holmead Pl NW,699,419,31291,38.90268,-77.035737,21,2,33,31602,38.9308,-77.0315,8,10,3151.742067
16th & K St NW,11th & Kenyon St NW,659,419,31291,38.90268,-77.035737,21,2,16,31102,38.929464,-77.027822,2,25,3059.379908
16th & K St NW,Georgetown Harbor / 30th St NW,636,419,31291,38.90268,-77.035737,21,2,72,31215,38.9022212,-77.059219,6,13,2034.901746
16th & K St NW,Lamont & Mt Pleasant NW,578,419,31291,38.90268,-77.035737,21,2,21,31107,38.9319,-77.0388,4,15,3263.556263
16th & K St NW,14th St & New York Ave NW,569,419,31291,38.90268,-77.035737,21,2,69,31216,38.899632,-77.031686,12,11,488.1491593
16th & K St NW,5th & K St NW,550,419,31291,38.90268,-77.035737,21,2,31,31600,38.90304,-77.019027,4,14,1448.144274
16th & K St NW,Metro Center / 12th & G St NW,533,419,31291,38.90268,-77.035737,21,2,103,31230,38.898364,-77.027869,30,0,833.938969
10th & K St NW,Jefferson Dr & 14th St SW,633,159,31263,38.9024,-77.02622,15,8,168,31247,38.888553,-77.032429,18,4,1632.612149
10th & K St NW,5th & K St NW,575,159,31263,38.9024,-77.02622,15,8,31,31600,38.90304,-77.019027,4,14,627.1914067
10th & K St NW,Metro Center / 12th & G St NW,538,159,31263,38.9024,-77.02622,15,8,103,31230,38.898364,-77.027869,30,0,471.450806
19th & K St NW,Massachusetts Ave & Dupont Circle NW,1734,188,31253,38.902204,-77.04337,21,2,51,31200,38.9101,-77.0444,8,34,883.4956922
19th & K St NW,Thomas Circle,1120,188,31253,38.902204,-77.04337,21,2,137,31241,38.9059,-77.0325,6,27,1027.614812
19th & K St NW,15th & P St NW,1046,188,31253,38.902204,-77.04337,21,2,23,31201,38.90985,-77.034438,10,8,1150.276946
19th & K St NW,New Hampshire Ave & T St NW,984,188,31253,38.902204,-77.04337,21,2,102,31229,38.91554,-77.03818,0,23,1551.136354
19th & K St NW,20th & O St NW / Dupont South,969,188,31253,38.902204,-77.04337,21,2,107,31234,38.908905,-77.04478,3,15,755.8858195
19th & K St NW,17th & Corcoran St NW,947,188,31253,38.902204,-77.04337,21,2,59,31214,38.9121,-77.0387,5,13,1173.547082
19th & K St NW,5th & K St NW,835,188,31253,38.902204,-77.04337,21,2,31,31600,38.90304,-77.019027,4,14,2110.897031
19th & K St NW,M St & Pennsylvania Ave NW,816,188,31253,38.902204,-77.04337,21,2,153,31246,38.905126,-77.056887,13,6,1215.30505
19th & K St NW,14th & Rhode Island Ave NW,721,188,31253,38.902204,-77.04337,21,2,25,31203,38.9086,-77.0323,14,8,1194.382713
19th & K St NW,14th & V St NW,720,188,31253,38.902204,-77.04337,21,2,15,31101,38.9176,-77.0321,4,22,1972.405144
19th & K St NW,20th St & Florida Ave NW,717,188,31253,38.902204,-77.04337,21,2,46,31110,38.9154,-77.0446,2,11,1472.830887
19th & K St NW,12th & L St NW,695,188,31253,38.902204,-77.04337,21,2,186,31251,38.903819,-77.0284,3,16,1309.252569
19th & K St NW,21st & M St NW,666,188,31253,38.902204,-77.04337,21,2,53,31212,38.90534,-77.046774,14,5,456.9755455
19th & K St NW,17th & K St NW,653,188,31253,38.902204,-77.04337,21,2,54,31213,38.90276,-77.03863,9,13,415.2674375
19th & K St NW,California St & Florida Ave NW,640,188,31253,38.902204,-77.04337,21,2,149,31116,38.917761,-77.04062,3,16,1748.103393
19th & K St NW,US Dept of State / Virginia Ave & 21st St NW,639,188,31253,38.902204,-77.04337,21,2,74,31220,38.894919,-77.046587,0,15,857.5180555
19th & K St NW,25th St & Pennsylvania Ave NW,628,188,31253,38.902204,-77.04337,21,2,112,31237,38.903827,-77.053485,8,7,894.6939302
19th & K St NW,13th St & New York Ave NW,546,188,31253,38.902204,-77.04337,21,2,91,31227,38.900283,-77.029822,13,9,1193.013913
19th & K St NW,22nd & I St NW / Foggy Bottom,544,188,31253,38.902204,-77.04337,21,2,200,31257,38.90088,-77.048911,14,0,502.143798
19th & K St NW,5th St & Massachusetts Ave NW,536,188,31253,38.902204,-77.04337,21,2,207,31265,38.90093,-77.018677,6,13,2143.892991
19th & K St NW,20th & E St NW,524,188,31253,38.902204,-77.04337,21,2,26,31204,38.8963,-77.045,7,8,672.2299553
19th & K St NW,21st & I St NW,522,188,31253,38.902204,-77.04337,21,2,27,31205,38.9008,-77.047,30,2,351.1707605
19th & K St NW,Adams Mill & Columbia Rd NW,520,188,31253,38.902204,-77.04337,21,2,18,31104,38.922925,-77.042581,1,14,2307.663368
19th & K St NW,17th & Rhode Island Ave NW,516,188,31253,38.902204,-77.04337,21,2,136,31239,38.906602,-77.038785,4,18,630.4379255
19th & K St NW,8th & H St NW,505,188,31253,38.902204,-77.04337,21,2,92,31228,38.8997,-77.023086,31,2,1779.223525
19th & K St NW,11th & M St NW,504,188,31253,38.902204,-77.04337,21,2,115,31266,38.905607,-77.027137,3,16,1456.376887
19th & K St NW,18th & M St NW,504,188,31253,38.902204,-77.04337,21,2,79,31221,38.904742,-77.041606,9,8,321.2082753
15th & K St NW,15th & P St NW,2799,193,31254,38.902,-77.03353,21,6,23,31201,38.90985,-77.034438,10,8,877.3908461
15th & K St NW,14th & V St NW,1656,193,31254,38.902,-77.03353,21,6,15,31101,38.9176,-77.0321,4,22,1740.996184
15th & K St NW,14th & Rhode Island Ave NW,1654,193,31254,38.902,-77.03353,21,6,25,31203,38.9086,-77.0323,14,8,742.3947656
15th & K St NW,Jefferson Dr & 14th St SW,1226,193,31254,38.902,-77.03353,21,6,168,31247,38.888553,-77.032429,18,4,1499.94945
15th & K St NW,Thomas Circle,1200,193,31254,38.902,-77.03353,21,6,137,31241,38.9059,-77.0325,6,27,443.2204189
15th & K St NW,Massachusetts Ave & Dupont Circle NW,1161,193,31254,38.902,-77.03353,21,6,51,31200,38.9101,-77.0444,8,34,1303.726599
15th & K St NW,17th & Corcoran St NW,1150,193,31254,38.902,-77.03353,21,6,59,31214,38.9121,-77.0387,5,13,1210.240371
15th & K St NW,14th & R St NW,1123,193,31254,38.902,-77.03353,21,6,24,31202,38.912682,-77.031681,3,12,1199.853376
15th & K St NW,5th & K St NW,1053,193,31254,38.902,-77.03353,21,6,31,31600,38.90304,-77.019027,4,14,1261.725648
15th & K St NW,8th & H St NW,1016,193,31254,38.902,-77.03353,21,6,92,31228,38.8997,-77.023086,31,2,940.3192247
15th & K St NW,Convention Center / 7th & M St NW,929,193,31254,38.902,-77.03353,21,6,84,31223,38.905737,-77.02227,1,18,1060.444704
15th & K St NW,21st & M St NW,918,193,31254,38.902,-77.03353,21,6,53,31212,38.90534,-77.046774,14,5,1206.057908
15th & K St NW,North Capitol St & F St NW,842,193,31254,38.902,-77.03353,21,6,114,31624,38.897446,-77.009888,18,5,2110.005134
15th & K St NW,Lincoln Memorial,803,193,31254,38.902,-77.03353,21,6,204,31258,38.888251,-77.049426,0,23,2058.948673
15th & K St NW,New Hampshire Ave & T St NW,784,193,31254,38.902,-77.03353,21,6,102,31229,38.91554,-77.03818,0,23,1560.158847
15th & K St NW,L'Enfant Plaza / 7th & C St SW,726,193,31254,38.902,-77.03353,21,6,75,31218,38.886266,-77.022241,15,0,2006.093502
15th & K St NW,5th St & Massachusetts Ave NW,723,193,31254,38.902,-77.03353,21,6,207,31265,38.90093,-77.018677,6,13,1292.244015
15th & K St NW,Maryland & Independence Ave SW,686,193,31254,38.902,-77.03353,21,6,142,31243,38.887299,-77.018939,23,13,2067.915602
15th & K St NW,11th & M St NW,683,193,31254,38.902,-77.03353,21,6,115,31266,38.905607,-77.027137,3,16,684.0624939
15th & K St NW,17th & K St NW,657,193,31254,38.902,-77.03353,21,6,54,31213,38.90276,-77.03863,9,13,449.8440173
15th & K St NW,Metro Center / 12th & G St NW,645,193,31254,38.902,-77.03353,21,6,103,31230,38.898364,-77.027869,30,0,635.8868216
15th & K St NW,7th & F St NW / National Portrait Gallery,644,193,31254,38.902,-77.03353,21,6,105,31232,38.897351,-77.022465,21,3,1089.38328
15th & K St NW,12th & U St NW,633,193,31254,38.902,-77.03353,21,6,242,31268,38.916787,-77.028139,1,30,1711.038896
15th & K St NW,California St & Florida Ave NW,621,193,31254,38.902,-77.03353,21,6,149,31116,38.917761,-77.04062,3,16,1858.889326
15th & K St NW,M St & Pennsylvania Ave NW,592,193,31254,38.902,-77.03353,21,6,153,31246,38.905126,-77.056887,13,6,2053.105364
15th & K St NW,Florida Ave & R St NW,587,193,31254,38.902,-77.03353,21,6,61,31503,38.9126,-77.0135,6,8,2098.312851
15th & K St NW,14th & D St NW / Ronald Reagan Building,580,193,31254,38.902,-77.03353,21,6,104,31231,38.894514,-77.031617,8,17,849.6584973
15th & K St NW,20th & O St NW / Dupont South,579,193,31254,38.902,-77.03353,21,6,107,31234,38.908905,-77.04478,3,15,1241.206829
15th & K St NW,17th & Rhode Island Ave NW,573,193,31254,38.902,-77.03353,21,6,136,31239,38.906602,-77.038785,4,18,685.3318254
15th & K St NW,New York Ave & 15th St NW,566,193,31254,38.902,-77.03353,21,6,83,31222,38.8991,-77.0337,7,7,323.1622912
15th & K St NW,11th & Kenyon St NW,563,193,31254,38.902,-77.03353,21,6,16,31102,38.929464,-77.027822,2,25,3096.995057
15th & K St NW,18th & M St NW,559,193,31254,38.902,-77.03353,21,6,79,31221,38.904742,-77.041606,9,8,763.3075329
15th & K St NW,1st & Rhode Island Ave NW,555,193,31254,38.902,-77.03353,21,6,147,31506,38.915417,-77.012289,4,11,2369.85487
15th & K St NW,10th & U St NW,553,193,31254,38.902,-77.03353,21,6,43,31111,38.9172,-77.0259,2,12,1816.55623
15th & K St NW,25th St & Pennsylvania Ave NW,512,193,31254,38.902,-77.03353,21,6,112,31237,38.903827,-77.053485,8,7,1740.625852
15th & K St NW,19th & L St NW,506,193,31254,38.902,-77.03353,21,6,86,31224,38.903407,-77.043648,10,4,890.4095555
15th & K St NW,Smithsonian / Jefferson Dr & 12th St SW,500,193,31254,38.902,-77.03353,21,6,169,31248,38.888767,-77.02858,8,14,1534.249393
21st & I St NW,Massachusetts Ave & Dupont Circle NW,6619,27,31205,38.9008,-77.047,30,2,51,31200,38.9101,-77.0444,8,34,1059.488184
21st & I St NW,20th & E St NW,4137,27,31205,38.9008,-77.047,30,2,26,31204,38.8963,-77.045,7,8,530.0578817
21st & I St NW,25th St & Pennsylvania Ave NW,3468,27,31205,38.9008,-77.047,30,2,112,31237,38.903827,-77.053485,8,7,655.1068106
21st & I St NW,21st & M St NW,3317,27,31205,38.9008,-77.047,30,2,53,31212,38.90534,-77.046774,14,5,505.7695696
21st & I St NW,17th & Corcoran St NW,3276,27,31205,38.9008,-77.047,30,2,59,31214,38.9121,-77.0387,5,13,1448.892781
21st & I St NW,20th St & Florida Ave NW,2831,27,31205,38.9008,-77.047,30,2,46,31110,38.9154,-77.0446,2,11,1638.507268
21st & I St NW,C & O Canal & Wisconsin Ave NW,2696,27,31205,38.9008,-77.047,30,2,87,31225,38.90375,-77.06269,8,15,1398.345412
21st & I St NW,15th & P St NW,2669,27,31205,38.9008,-77.047,30,2,23,31201,38.90985,-77.034438,10,8,1482.949518
21st & I St NW,US Dept of State / Virginia Ave & 21st St NW,2596,27,31205,38.9008,-77.047,30,2,74,31220,38.894919,-77.046587,0,15,655.6469893
21st & I St NW,18th & M St NW,2319,27,31205,38.9008,-77.047,30,2,79,31221,38.904742,-77.041606,9,8,641.0290036
21st & I St NW,8th & H St NW,2238,27,31205,38.9008,-77.047,30,2,92,31228,38.8997,-77.023086,31,2,2075.364963
21st & I St NW,Georgetown Harbor / 30th St NW,2139,27,31205,38.9008,-77.047,30,2,72,31215,38.9022212,-77.059219,6,13,1070.311038
21st & I St NW,16th & K St NW,2100,27,31205,38.9008,-77.047,30,2,419,31291,38.90268,-77.035737,21,2,997.9222097
21st & I St NW,14th & Rhode Island Ave NW,2076,27,31205,38.9008,-77.047,30,2,25,31203,38.9086,-77.0323,14,8,1541.28362
21st & I St NW,17th & K St NW,2074,27,31205,38.9008,-77.047,30,2,54,31213,38.90276,-77.03863,9,13,757.2205323
21st & I St NW,5th & K St NW,1935,27,31205,38.9008,-77.047,30,2,31,31600,38.90304,-77.019027,4,14,2436.132296
21st & I St NW,20th & O St NW / Dupont South,1923,27,31205,38.9008,-77.047,30,2,107,31234,38.908905,-77.04478,3,15,922.5126435
21st & I St NW,New York Ave & 15th St NW,1770,27,31205,38.9008,-77.047,30,2,83,31222,38.8991,-77.0337,7,7,1167.665433
21st & I St NW,14th & V St NW,1737,27,31205,38.9008,-77.047,30,2,15,31101,38.9176,-77.0321,4,22,2272.303939
21st & I St NW,M St & Pennsylvania Ave NW,1722,27,31205,38.9008,-77.047,30,2,153,31246,38.905126,-77.056887,13,6,982.6082056
21st & I St NW,Thomas Circle,1675,27,31205,38.9008,-77.047,30,2,137,31241,38.9059,-77.0325,6,27,1378.468419
21st & I St NW,7th & F St NW / National Portrait Gallery,1661,27,31205,38.9008,-77.047,30,2,105,31232,38.897351,-77.022465,21,3,2159.980819
21st & I St NW,5th St & Massachusetts Ave NW,1623,27,31205,38.9008,-77.047,30,2,207,31265,38.90093,-77.018677,6,13,2453.737105
21st & I St NW,North Capitol St & F St NW,1568,27,31205,38.9008,-77.047,30,2,114,31624,38.897446,-77.009888,18,5,3236.793057
