start_day,Category_ID,Ridership
2010/11/15,11,49
2010/11/15,12,103
2010/11/15,13,61
2010/11/15,14,80
2010/11/15,15,84
2010/11/15,16,125
2010/11/15,17,210
2010/11/15,18,180
2010/11/15,19,136
2010/11/15,20,108
2010/11/15,21,43
2010/11/15,22,16
2010/11/15,23,6
2010/11/16,0,6
2010/11/16,1,4
2010/11/16,2,3
2010/11/16,3,1
2010/11/16,5,3
2010/11/16,6,18
2010/11/16,7,40
2010/11/16,8,72
2010/11/16,9,29
2010/11/16,10,14
2010/11/16,11,24
2010/11/16,12,20
2010/11/16,13,32
2010/11/16,14,29
2010/11/16,15,13
2010/11/16,16,21
2010/11/16,17,102
2010/11/16,18,88
2010/11/16,19,82
2010/11/16,20,56
2010/11/16,21,63
2010/11/16,22,34
2010/11/16,23,29
2010/11/17,0,12
2010/11/17,1,4
2010/11/17,2,1
2010/11/17,5,2
2010/11/17,6,39
2010/11/17,7,129
2010/11/17,8,225
2010/11/17,9,135
2010/11/17,10,61
2010/11/17,11,67
2010/11/17,12,102
2010/11/17,13,82
2010/11/17,14,71
2010/11/17,15,66
2010/11/17,16,110
2010/11/17,17,214
2010/11/17,18,200
2010/11/17,19,142
2010/11/17,20,97
2010/11/17,21,86
2010/11/17,22,54
2010/11/17,23,49
2010/11/18,0,19
2010/11/18,1,12
2010/11/18,2,7
2010/11/18,3,1
2010/11/18,4,2
2010/11/18,5,5
2010/11/18,6,31
2010/11/18,7,126
2010/11/18,8,226
2010/11/18,9,138
2010/11/18,10,66
2010/11/18,11,76
2010/11/18,12,138
2010/11/18,13,76
2010/11/18,14,66
2010/11/18,15,71
2010/11/18,16,119
2010/11/18,17,199
2010/11/18,18,166
2010/11/18,19,114
2010/11/18,20,95
2010/11/18,21,57
2010/11/18,22,41
2010/11/18,23,30
2010/11/19,0,25
2010/11/19,1,6
2010/11/19,2,11
2010/11/19,3,3
2010/11/19,4,1
2010/11/19,5,1
2010/11/19,6,31
2010/11/19,7,83
2010/11/19,8,234
2010/11/19,9,123
2010/11/19,10,65
2010/11/19,11,78
2010/11/19,12,117
2010/11/19,13,106
2010/11/19,14,84
2010/11/19,15,86
2010/11/19,16,131
2010/11/19,17,216
2010/11/19,18,178
2010/11/19,19,118
2010/11/19,20,82
2010/11/19,21,69
2010/11/19,22,75
2010/11/19,23,58
2010/11/20,0,30
2010/11/20,1,28
2010/11/20,2,37
2010/11/20,3,12
2010/11/20,4,7
2010/11/20,5,1
2010/11/20,6,5
2010/11/20,7,19
2010/11/20,8,55
2010/11/20,9,91
2010/11/20,10,124
2010/11/20,11,148
2010/11/20,12,231
2010/11/20,13,250
2010/11/20,14,265
2010/11/20,15,281
2010/11/20,16,219
2010/11/20,17,154
2010/11/20,18,113
2010/11/20,19,82
2010/11/20,20,64
2010/11/20,21,63
2010/11/20,22,51
2010/11/20,23,55
2010/11/21,0,33
2010/11/21,1,32
2010/11/21,2,26
2010/11/21,3,8
2010/11/21,4,3
2010/11/21,5,5
2010/11/21,6,3
2010/11/21,7,13
2010/11/21,8,21
2010/11/21,9,61
2010/11/21,10,102
2010/11/21,11,126
2010/11/21,12,212
2010/11/21,13,176
2010/11/21,14,185
2010/11/21,15,190
2010/11/21,16,141
2010/11/21,17,120
2010/11/21,18,93
2010/11/21,19,58
2010/11/21,20,42
2010/11/21,21,59
2010/11/21,22,42
2010/11/21,23,26
2010/11/22,0,13
2010/11/22,1,4
2010/11/22,2,4
2010/11/22,3,1
2010/11/22,4,1
2010/11/22,5,6
2010/11/22,6,41
2010/11/22,7,88
2010/11/22,8,214
2010/11/22,9,101
2010/11/22,10,63
2010/11/22,11,67
2010/11/22,12,96
2010/11/22,13,81
2010/11/22,14,100
2010/11/22,15,86
2010/11/22,16,115
2010/11/22,17,224
2010/11/22,18,180
2010/11/22,19,152
2010/11/22,20,107
2010/11/22,21,90
2010/11/22,22,59
2010/11/22,23,34
2010/11/23,0,25
2010/11/23,1,2
2010/11/23,2,3
2010/11/23,3,2
2010/11/23,4,2
2010/11/23,5,3
2010/11/23,6,37
2010/11/23,7,101
2010/11/23,8,232
2010/11/23,9,131
2010/11/23,10,74
2010/11/23,11,87
2010/11/23,12,90
2010/11/23,13,77
2010/11/23,14,76
2010/11/23,15,47
2010/11/23,16,99
2010/11/23,17,183
2010/11/23,18,180
2010/11/23,19,126
2010/11/23,20,80
2010/11/23,21,57
2010/11/23,22,50
2010/11/23,23,25
2010/11/24,0,22
2010/11/24,1,11
2010/11/24,2,4
2010/11/24,3,5
2010/11/24,5,6
2010/11/24,6,33
2010/11/24,7,77
2010/11/24,8,176
2010/11/24,9,107
2010/11/24,10,64
2010/11/24,11,79
2010/11/24,12,94
2010/11/24,13,94
2010/11/24,14,94
2010/11/24,15,154
2010/11/24,16,127
2010/11/24,17,108
2010/11/24,18,67
2010/11/24,19,62
2010/11/24,20,38
2010/11/24,21,42
2010/11/24,22,33
2010/11/24,23,16
2010/11/25,0,13
2010/11/25,1,11
2010/11/25,2,7
2010/11/25,3,2
2010/11/25,5,3
2010/11/25,6,4
2010/11/25,7,14
2010/11/25,8,23
2010/11/25,9,30
2010/11/25,10,28
2010/11/25,11,57
2010/11/25,12,63
2010/11/25,13,50
2010/11/25,14,57
2010/11/25,15,41
2010/11/25,16,32
2010/11/25,17,30
2010/11/25,18,12
2010/11/25,19,9
2010/11/25,20,25
2010/11/25,21,24
2010/11/25,22,17
2010/11/25,23,17
2010/11/26,0,10
2010/11/26,1,7
2010/11/26,2,3
2010/11/26,3,2
2010/11/26,4,4
2010/11/26,6,7
2010/11/26,7,15
2010/11/26,8,30
2010/11/26,9,38
2010/11/26,10,51
2010/11/26,11,34
2010/11/26,12,66
2010/11/26,13,59
2010/11/26,14,70
2010/11/26,15,73
2010/11/26,16,91
2010/11/26,17,52
2010/11/26,18,52
2010/11/26,19,22
2010/11/26,20,33
2010/11/26,21,31
2010/11/26,22,18
2010/11/26,23,24
2010/11/27,0,20
2010/11/27,1,15
2010/11/27,2,15
2010/11/27,3,2
2010/11/27,4,2
2010/11/27,5,1
2010/11/27,6,5
2010/11/27,7,9
2010/11/27,8,19
2010/11/27,9,47
2010/11/27,10,44
2010/11/27,11,79
2010/11/27,12,76
2010/11/27,13,87
2010/11/27,14,116
2010/11/27,15,109
2010/11/27,16,62
2010/11/27,17,56
2010/11/27,18,46
2010/11/27,19,43
2010/11/27,20,26
2010/11/27,21,24
2010/11/27,22,26
2010/11/27,23,23
2010/11/28,0,11
2010/11/28,1,13
2010/11/28,2,20
2010/11/28,3,5
2010/11/28,6,5
2010/11/28,7,9
2010/11/28,8,13
2010/11/28,9,31
2010/11/28,10,53
2010/11/28,11,63
2010/11/28,12,112
2010/11/28,13,89
2010/11/28,14,106
2010/11/28,15,103
2010/11/28,16,107
2010/11/28,17,74
2010/11/28,18,39
2010/11/28,19,29
2010/11/28,20,23
2010/11/28,21,30
2010/11/28,22,15
2010/11/28,23,8
2010/11/29,0,4
2010/11/29,1,1
2010/11/29,3,1
2010/11/29,5,3
2010/11/29,6,33
2010/11/29,7,82
2010/11/29,8,211
2010/11/29,9,91
2010/11/29,10,45
2010/11/29,11,32
2010/11/29,12,58
2010/11/29,13,66
2010/11/29,14,66
2010/11/29,15,64
2010/11/29,16,83
2010/11/29,17,191
2010/11/29,18,155
2010/11/29,19,112
2010/11/29,20,75
2010/11/29,21,75
2010/11/29,22,43
2010/11/29,23,17
2010/11/30,0,8
2010/11/30,1,6
2010/11/30,2,1
2010/11/30,3,2
2010/11/30,4,1
2010/11/30,5,5
2010/11/30,6,42
2010/11/30,7,54
2010/11/30,8,73
2010/11/30,9,82
2010/11/30,10,52
2010/11/30,11,36
2010/11/30,12,57
2010/11/30,13,65
2010/11/30,14,51
2010/11/30,15,62
2010/11/30,16,84
2010/11/30,17,178
2010/11/30,18,167
2010/11/30,19,93
2010/11/30,20,69
2010/11/30,21,46
2010/11/30,22,27
2010/11/30,23,16
2010/12/1,0,14
2010/12/1,1,3
2010/12/1,2,3
2010/12/1,3,2
2010/12/1,4,1
2010/12/1,5,1
2010/12/1,6,7
2010/12/1,7,23
2010/12/1,8,54
2010/12/1,9,42
2010/12/1,10,8
2010/12/1,11,22
2010/12/1,12,29
2010/12/1,13,42
2010/12/1,14,43
2010/12/1,15,57
2010/12/1,16,68
2010/12/1,17,128
2010/12/1,18,140
2010/12/1,19,107
2010/12/1,20,97
2010/12/1,21,44
2010/12/1,22,33
2010/12/1,23,23
2010/12/2,0,11
2010/12/2,1,8
2010/12/2,2,1
2010/12/2,3,4
2010/12/2,4,1
2010/12/2,5,5
2010/12/2,6,37
2010/12/2,7,78
2010/12/2,8,189
2010/12/2,9,152
2010/12/2,10,54
2010/12/2,11,70
2010/12/2,12,62
2010/12/2,13,48
2010/12/2,14,55
2010/12/2,15,47
2010/12/2,16,66
2010/12/2,17,150
2010/12/2,18,142
2010/12/2,19,108
2010/12/2,20,77
2010/12/2,21,54
2010/12/2,22,46
2010/12/2,23,21
2010/12/3,0,13
2010/12/3,1,5
2010/12/3,2,2
2010/12/3,3,2
2010/12/3,4,1
2010/12/3,5,2
2010/12/3,6,24
2010/12/3,7,81
2010/12/3,8,215
2010/12/3,9,129
2010/12/3,10,53
2010/12/3,11,67
2010/12/3,12,73
2010/12/3,13,81
2010/12/3,14,54
2010/12/3,15,58
2010/12/3,16,111
2010/12/3,17,156
2010/12/3,18,160
2010/12/3,19,102
2010/12/3,20,80
2010/12/3,21,59
2010/12/3,22,51
2010/12/3,23,30
2010/12/4,0,34
2010/12/4,1,19
2010/12/4,2,21
2010/12/4,3,4
2010/12/4,4,5
2010/12/4,5,3
2010/12/4,6,4
2010/12/4,7,17
2010/12/4,8,23
2010/12/4,9,44
2010/12/4,10,63
2010/12/4,11,83
2010/12/4,12,87
2010/12/4,13,133
2010/12/4,14,110
2010/12/4,15,134
2010/12/4,16,95
2010/12/4,17,71
2010/12/4,18,62
2010/12/4,19,63
2010/12/4,20,41
2010/12/4,21,47
2010/12/4,22,35
2010/12/4,23,23
2010/12/5,0,27
2010/12/5,1,37
2010/12/5,2,17
2010/12/5,3,10
2010/12/5,4,3
2010/12/5,5,1
2010/12/5,6,5
2010/12/5,7,6
2010/12/5,8,23
2010/12/5,9,42
2010/12/5,10,61
2010/12/5,11,88
2010/12/5,12,91
2010/12/5,13,101
2010/12/5,14,86
2010/12/5,15,69
2010/12/5,16,74
2010/12/5,17,77
2010/12/5,18,55
2010/12/5,19,47
2010/12/5,20,34
2010/12/5,21,25
2010/12/5,22,21
2010/12/5,23,19
2010/12/6,0,8
2010/12/6,1,4
2010/12/6,3,2
2010/12/6,5,2
2010/12/6,6,30
2010/12/6,7,69
2010/12/6,8,169
2010/12/6,9,92
2010/12/6,10,36
2010/12/6,11,47
2010/12/6,12,51
2010/12/6,13,54
2010/12/6,14,37
2010/12/6,15,42
2010/12/6,16,70
2010/12/6,17,127
2010/12/6,18,153
2010/12/6,19,84
2010/12/6,20,53
2010/12/6,21,33
2010/12/6,22,20
2010/12/6,23,11
2010/12/7,0,15
2010/12/7,1,6
2010/12/7,2,1
2010/12/7,3,1
2010/12/7,5,1
2010/12/7,6,29
2010/12/7,7,62
2010/12/7,8,161
2010/12/7,9,90
2010/12/7,10,39
2010/12/7,11,37
2010/12/7,12,51
2010/12/7,13,43
2010/12/7,14,33
2010/12/7,15,37
2010/12/7,16,57
2010/12/7,17,127
2010/12/7,18,109
2010/12/7,19,86
2010/12/7,20,43
2010/12/7,21,28
2010/12/7,22,24
2010/12/7,23,16
2010/12/8,0,10
2010/12/8,1,2
2010/12/8,2,2
2010/12/8,5,1
2010/12/8,6,20
2010/12/8,7,73
2010/12/8,8,150
2010/12/8,9,105
2010/12/8,10,36
2010/12/8,11,47
2010/12/8,12,51
2010/12/8,13,37
2010/12/8,14,42
2010/12/8,15,49
2010/12/8,16,62
2010/12/8,17,118
2010/12/8,18,115
2010/12/8,19,74
2010/12/8,20,64
2010/12/8,21,46
2010/12/8,22,33
2010/12/8,23,15
2010/12/9,0,7
2010/12/9,1,4
2010/12/9,2,1
2010/12/9,3,2
2010/12/9,4,1
2010/12/9,5,4
2010/12/9,6,25
2010/12/9,7,60
2010/12/9,8,151
2010/12/9,9,117
2010/12/9,10,41
2010/12/9,11,52
2010/12/9,12,52
2010/12/9,13,46
2010/12/9,14,56
2010/12/9,15,51
2010/12/9,16,92
2010/12/9,17,143
2010/12/9,18,126
2010/12/9,19,81
2010/12/9,20,63
2010/12/9,21,55
2010/12/9,22,39
2010/12/9,23,27
2010/12/10,0,21
2010/12/10,1,5
2010/12/10,2,2
2010/12/10,3,1
2010/12/10,4,1
2010/12/10,5,1
2010/12/10,6,16
2010/12/10,7,48
2010/12/10,8,168
2010/12/10,9,117
2010/12/10,10,44
2010/12/10,11,45
2010/12/10,12,62
2010/12/10,13,61
2010/12/10,14,72
2010/12/10,15,58
2010/12/10,16,68
2010/12/10,17,135
2010/12/10,18,113
2010/12/10,19,96
2010/12/10,20,50
2010/12/10,21,44
2010/12/10,22,50
2010/12/10,23,29
2010/12/11,0,23
2010/12/11,1,24
2010/12/11,2,14
2010/12/11,3,10
2010/12/11,4,4
2010/12/11,5,2
2010/12/11,6,7
2010/12/11,7,8
2010/12/11,8,21
2010/12/11,9,38
2010/12/11,10,56
2010/12/11,11,80
2010/12/11,12,98
2010/12/11,13,95
2010/12/11,14,118
2010/12/11,15,123
2010/12/11,16,95
2010/12/11,17,86
2010/12/11,18,78
2010/12/11,19,56
2010/12/11,20,46
2010/12/11,21,35
2010/12/11,22,16
2010/12/11,23,21
2010/12/12,0,16
2010/12/12,1,16
2010/12/12,2,7
2010/12/12,3,9
2010/12/12,4,1
2010/12/12,5,1
2010/12/12,6,10
2010/12/12,7,1
2010/12/12,8,13
2010/12/12,9,19
2010/12/12,10,39
2010/12/12,11,50
2010/12/12,12,43
2010/12/12,13,29
2010/12/12,14,11
2010/12/12,15,14
2010/12/12,16,6
2010/12/12,17,15
2010/12/12,18,27
2010/12/12,19,26
2010/12/12,20,24
2010/12/12,21,16
2010/12/12,22,23
2010/12/12,23,12
2010/12/13,0,3
2010/12/13,1,2
2010/12/13,2,1
2010/12/13,3,3
2010/12/13,4,2
2010/12/13,5,1
2010/12/13,6,15
2010/12/13,7,58
2010/12/13,8,155
2010/12/13,9,101
2010/12/13,10,38
2010/12/13,11,42
2010/12/13,12,62
2010/12/13,13,38
2010/12/13,14,51
2010/12/13,15,47
2010/12/13,16,52
2010/12/13,17,104
2010/12/13,18,104
2010/12/13,19,71
2010/12/13,20,41
2010/12/13,21,29
2010/12/13,22,23
2010/12/13,23,8
2010/12/14,0,1
2010/12/14,1,1
2010/12/14,2,2
2010/12/14,3,2
2010/12/14,5,1
2010/12/14,6,21
2010/12/14,7,57
2010/12/14,8,95
2010/12/14,9,85
2010/12/14,10,37
2010/12/14,11,27
2010/12/14,12,31
2010/12/14,13,26
2010/12/14,14,31
2010/12/14,15,35
2010/12/14,16,36
2010/12/14,17,111
2010/12/14,18,108
2010/12/14,19,50
2010/12/14,20,47
2010/12/14,21,26
2010/12/14,22,17
2010/12/14,23,12
2010/12/15,0,5
2010/12/15,1,4
2010/12/15,2,2
2010/12/15,5,3
2010/12/15,6,24
2010/12/15,7,55
2010/12/15,8,125
2010/12/15,9,89
2010/12/15,10,36
2010/12/15,11,39
2010/12/15,12,50
2010/12/15,13,35
2010/12/15,14,45
2010/12/15,15,37
2010/12/15,16,59
2010/12/15,17,122
2010/12/15,18,110
2010/12/15,19,79
2010/12/15,20,52
2010/12/15,21,33
2010/12/15,22,35
2010/12/15,23,23
2010/12/16,0,10
2010/12/16,1,2
2010/12/16,4,3
2010/12/16,5,6
2010/12/16,6,20
2010/12/16,7,66
2010/12/16,8,153
2010/12/16,9,99
2010/12/16,10,27
2010/12/16,11,20
2010/12/16,12,15
2010/12/16,13,10
2010/12/16,14,11
2010/12/16,15,14
2010/12/16,16,21
2010/12/16,17,57
2010/12/16,18,43
2010/12/16,19,39
2010/12/16,20,20
2010/12/16,21,21
2010/12/16,22,12
2010/12/16,23,9
2010/12/17,0,3
2010/12/17,1,3
2010/12/17,2,4
2010/12/17,6,11
2010/12/17,7,33
2010/12/17,8,83
2010/12/17,9,67
2010/12/17,10,34
2010/12/17,11,33
2010/12/17,12,42
2010/12/17,13,34
2010/12/17,14,37
2010/12/17,15,44
2010/12/17,16,65
2010/12/17,17,89
2010/12/17,18,94
2010/12/17,19,61
2010/12/17,20,51
2010/12/17,21,32
2010/12/17,22,25
2010/12/17,23,28
2010/12/18,0,20
2010/12/18,1,10
2010/12/18,2,12
2010/12/18,3,5
2010/12/18,5,2
2010/12/18,6,3
2010/12/18,7,10
2010/12/18,8,16
2010/12/18,9,23
2010/12/18,10,56
2010/12/18,11,62
2010/12/18,12,78
2010/12/18,13,83
2010/12/18,14,61
2010/12/18,15,71
2010/12/18,16,67
2010/12/18,17,48
2010/12/18,18,65
2010/12/18,19,32
2010/12/18,20,31
2010/12/18,21,39
2010/12/18,22,29
2010/12/18,23,23
2010/12/19,0,10
2010/12/19,1,24
2010/12/19,2,17
2010/12/19,3,7
2010/12/19,5,1
2010/12/19,6,4
2010/12/19,7,6
2010/12/19,8,12
2010/12/19,9,30
2010/12/19,10,44
2010/12/19,11,63
2010/12/19,12,99
2010/12/19,13,72
2010/12/19,14,69
2010/12/19,15,77
2010/12/19,16,65
2010/12/19,17,72
2010/12/19,18,46
2010/12/19,19,29
2010/12/19,20,22
2010/12/19,21,20
2010/12/19,22,19
2010/12/19,23,6
2010/12/20,0,3
2010/12/20,1,2
2010/12/20,4,2
2010/12/20,5,1
2010/12/20,6,23
2010/12/20,7,48
2010/12/20,8,119
2010/12/20,9,87
2010/12/20,10,28
2010/12/20,11,43
2010/12/20,12,47
2010/12/20,13,52
2010/12/20,14,49
2010/12/20,15,48
2010/12/20,16,61
2010/12/20,17,143
2010/12/20,18,108
2010/12/20,19,78
2010/12/20,20,43
2010/12/20,21,29
2010/12/20,22,19
2010/12/20,23,13
2010/12/21,0,10
2010/12/21,1,1
2010/12/21,2,6
2010/12/21,4,1
2010/12/21,5,1
2010/12/21,6,25
2010/12/21,7,42
2010/12/21,8,126
2010/12/21,9,94
2010/12/21,10,37
2010/12/21,11,43
2010/12/21,12,50
2010/12/21,13,46
2010/12/21,14,48
2010/12/21,15,40
2010/12/21,16,59
2010/12/21,17,137
2010/12/21,18,123
2010/12/21,19,64
2010/12/21,20,41
2010/12/21,21,28
2010/12/21,22,21
2010/12/21,23,18
2010/12/22,0,15
2010/12/22,1,2
2010/12/22,2,4
2010/12/22,5,1
2010/12/22,6,17
2010/12/22,7,53
2010/12/22,8,133
2010/12/22,9,97
2010/12/22,10,41
2010/12/22,11,52
2010/12/22,12,55
2010/12/22,13,55
2010/12/22,14,56
2010/12/22,15,45
2010/12/22,16,73
2010/12/22,17,132
2010/12/22,18,115
2010/12/22,19,57
2010/12/22,20,40
2010/12/22,21,34
2010/12/22,22,14
2010/12/22,23,21
2010/12/23,0,7
2010/12/23,1,9
2010/12/23,2,2
2010/12/23,3,1
2010/12/23,4,1
2010/12/23,5,1
2010/12/23,6,14
2010/12/23,7,31
2010/12/23,8,73
2010/12/23,9,61
2010/12/23,10,41
2010/12/23,11,26
2010/12/23,12,65
2010/12/23,13,55
2010/12/23,14,66
2010/12/23,15,62
2010/12/23,16,57
2010/12/23,17,57
2010/12/23,18,29
2010/12/23,19,28
2010/12/23,20,26
2010/12/23,21,18
2010/12/23,22,11
2010/12/23,23,6
2010/12/24,0,8
2010/12/24,1,10
2010/12/24,2,4
2010/12/24,3,1
2010/12/24,4,3
2010/12/24,5,2
2010/12/24,6,4
2010/12/24,7,5
2010/12/24,8,11
2010/12/24,9,21
2010/12/24,10,26
2010/12/24,11,23
2010/12/24,12,34
2010/12/24,13,39
2010/12/24,14,29
2010/12/24,15,35
2010/12/24,16,29
2010/12/24,17,19
2010/12/24,18,17
2010/12/24,19,7
2010/12/24,20,12
2010/12/24,21,7
2010/12/24,22,5
2010/12/24,23,1
2010/12/25,0,2
2010/12/25,1,2
2010/12/25,2,3
2010/12/25,3,1
2010/12/25,6,2
2010/12/25,7,1
2010/12/25,8,6
2010/12/25,9,4
2010/12/25,10,5
2010/12/25,11,9
2010/12/25,12,8
2010/12/25,13,15
2010/12/25,14,16
2010/12/25,15,16
2010/12/25,16,32
2010/12/25,17,18
2010/12/25,18,14
2010/12/25,19,2
2010/12/25,20,9
2010/12/25,21,14
2010/12/25,22,8
2010/12/25,23,4
2010/12/26,0,1
2010/12/26,10,4
2010/12/26,11,6
2010/12/26,12,10
2010/12/26,13,16
2010/12/26,14,5
2010/12/26,15,9
2010/12/26,16,13
2010/12/26,17,6
2010/12/26,18,4
2010/12/26,19,5
2010/12/26,20,4
2010/12/26,21,2
2010/12/26,22,4
2010/12/26,23,3
2010/12/27,0,1
2010/12/27,1,2
2010/12/27,5,2
2010/12/27,6,4
2010/12/27,7,7
2010/12/27,8,27
2010/12/27,9,16
2010/12/27,10,10
2010/12/27,11,10
2010/12/27,12,20
2010/12/27,13,21
2010/12/27,14,24
2010/12/27,15,14
2010/12/27,16,28
2010/12/27,17,39
2010/12/27,18,29
2010/12/27,19,15
2010/12/27,20,12
2010/12/27,21,14
2010/12/27,22,7
2010/12/27,23,6
2010/12/28,0,4
2010/12/28,1,3
2010/12/28,3,1
2010/12/28,5,2
2010/12/28,6,13
2010/12/28,7,27
2010/12/28,8,64
2010/12/28,9,46
2010/12/28,10,21
2010/12/28,11,25
2010/12/28,12,39
2010/12/28,13,62
2010/12/28,14,44
2010/12/28,15,30
2010/12/28,16,59
2010/12/28,17,95
2010/12/28,18,53
2010/12/28,19,41
2010/12/28,20,25
2010/12/28,21,22
2010/12/28,22,16
2010/12/28,23,13
2010/12/29,0,10
2010/12/29,1,7
2010/12/29,2,2
2010/12/29,5,1
2010/12/29,6,16
2010/12/29,7,28
2010/12/29,8,88
2010/12/29,9,78
2010/12/29,10,43
2010/12/29,11,42
2010/12/29,12,57
2010/12/29,13,55
2010/12/29,14,56
2010/12/29,15,45
2010/12/29,16,69
2010/12/29,17,99
2010/12/29,18,99
2010/12/29,19,49
2010/12/29,20,46
2010/12/29,21,27
2010/12/29,22,19
2010/12/29,23,10
2010/12/30,0,6
2010/12/30,1,2
2010/12/30,2,1
2010/12/30,3,1
2010/12/30,5,1
2010/12/30,6,12
2010/12/30,7,31
2010/12/30,8,100
2010/12/30,9,74
2010/12/30,10,49
2010/12/30,11,61
2010/12/30,12,69
2010/12/30,13,85
2010/12/30,14,95
2010/12/30,15,99
2010/12/30,16,111
2010/12/30,17,88
2010/12/30,18,64
2010/12/30,19,55
2010/12/30,20,33
2010/12/30,21,27
2010/12/30,22,30
2010/12/30,23,27
2010/12/31,0,12
2010/12/31,1,16
2010/12/31,2,11
2010/12/31,3,3
2010/12/31,4,5
2010/12/31,5,5
2010/12/31,6,6
2010/12/31,7,8
2010/12/31,8,16
2010/12/31,9,31
2010/12/31,10,46
2010/12/31,11,68
2010/12/31,12,85
2010/12/31,13,117
2010/12/31,14,108
2010/12/31,15,87
2010/12/31,16,104
2010/12/31,17,58
2010/12/31,18,33
2010/12/31,19,39
2010/12/31,20,33
2010/12/31,21,19
2010/12/31,22,29
2010/12/31,23,9
2011/1/1,0,32
2011/1/1,1,80
2011/1/1,2,64
2011/1/1,3,26
2011/1/1,4,2
2011/1/1,5,2
2011/1/1,6,4
2011/1/1,7,6
2011/1/1,8,16
2011/1/1,9,28
2011/1/1,10,72
2011/1/1,11,112
2011/1/1,12,168
2011/1/1,13,188
2011/1/1,14,210
2011/1/1,15,220
2011/1/1,16,186
2011/1/1,17,134
2011/1/1,18,70
2011/1/1,19,74
2011/1/1,20,72
2011/1/1,21,68
2011/1/1,22,56
2011/1/1,23,78
2011/1/2,0,34
2011/1/2,1,34
2011/1/2,2,18
2011/1/2,3,12
2011/1/2,4,6
2011/1/2,6,4
2011/1/2,7,2
2011/1/2,8,16
2011/1/2,9,40
2011/1/2,10,106
2011/1/2,11,140
2011/1/2,12,186
2011/1/2,13,150
2011/1/2,14,118
2011/1/2,15,148
2011/1/2,16,152
2011/1/2,17,130
2011/1/2,18,104
2011/1/2,19,60
2011/1/2,20,44
2011/1/2,21,62
2011/1/2,22,18
2011/1/2,23,16
2011/1/3,0,10
2011/1/3,1,4
2011/1/3,4,2
2011/1/3,5,6
2011/1/3,6,60
2011/1/3,7,128
2011/1/3,8,308
2011/1/3,9,176
2011/1/3,10,88
2011/1/3,11,102
2011/1/3,12,122
2011/1/3,13,122
2011/1/3,14,154
2011/1/3,15,144
2011/1/3,16,152
2011/1/3,17,312
2011/1/3,18,314
2011/1/3,19,218
2011/1/3,20,104
2011/1/3,21,104
2011/1/3,22,40
2011/1/3,23,24
2011/1/4,0,10
2011/1/4,1,4
2011/1/4,2,2
2011/1/4,4,4
2011/1/4,5,8
2011/1/4,6,72
2011/1/4,7,188
2011/1/4,8,358
2011/1/4,9,200
2011/1/4,10,84
2011/1/4,11,114
2011/1/4,12,156
2011/1/4,13,194
2011/1/4,14,126
2011/1/4,15,130
2011/1/4,16,166
2011/1/4,17,424
2011/1/4,18,364
2011/1/4,19,224
2011/1/4,20,106
2011/1/4,21,96
2011/1/4,22,70
2011/1/4,23,22
2011/1/5,0,12
2011/1/5,1,12
2011/1/5,2,4
2011/1/5,4,4
2011/1/5,5,6
2011/1/5,6,66
2011/1/5,7,174
2011/1/5,8,390
2011/1/5,9,230
2011/1/5,10,114
2011/1/5,11,92
2011/1/5,12,158
2011/1/5,13,142
2011/1/5,14,124
2011/1/5,15,124
2011/1/5,16,178
2011/1/5,17,380
2011/1/5,18,338
2011/1/5,19,264
2011/1/5,20,176
2011/1/5,21,86
2011/1/5,22,82
2011/1/5,23,38
2011/1/6,0,22
2011/1/6,1,8
2011/1/6,2,4
2011/1/6,4,2
2011/1/6,5,8
2011/1/6,6,72
2011/1/6,7,190
2011/1/6,8,436
2011/1/6,9,244
2011/1/6,10,90
2011/1/6,11,118
2011/1/6,12,168
2011/1/6,13,134
2011/1/6,14,140
2011/1/6,15,124
2011/1/6,16,172
2011/1/6,17,344
2011/1/6,18,326
2011/1/6,19,224
2011/1/6,20,136
2011/1/6,21,96
2011/1/6,22,102
2011/1/6,23,46
2011/1/7,0,34
2011/1/7,1,14
2011/1/7,2,2
2011/1/7,4,2
2011/1/7,5,10
2011/1/7,6,68
2011/1/7,7,166
2011/1/7,8,418
2011/1/7,9,268
2011/1/7,10,126
2011/1/7,11,134
2011/1/7,12,118
2011/1/7,13,146
2011/1/7,14,98
2011/1/7,15,144
2011/1/7,16,174
2011/1/7,17,374
2011/1/7,18,246
2011/1/7,19,188
2011/1/7,20,102
2011/1/7,21,78
2011/1/7,22,72
2011/1/7,23,30
2011/1/8,0,50
2011/1/8,1,32
2011/1/8,2,32
2011/1/8,3,14
2011/1/8,4,2
2011/1/8,5,10
2011/1/8,6,4
2011/1/8,7,18
2011/1/8,8,30
2011/1/8,9,40
2011/1/8,10,122
2011/1/8,11,124
2011/1/8,12,196
2011/1/8,13,204
2011/1/8,14,190
2011/1/8,15,148
2011/1/8,16,152
2011/1/8,17,138
2011/1/8,18,110
2011/1/8,19,60
2011/1/8,20,56
2011/1/8,21,74
2011/1/8,22,68
2011/1/8,23,44
2011/1/9,0,50
2011/1/9,1,24
2011/1/9,2,22
2011/1/9,3,8
2011/1/9,4,2
2011/1/9,5,2
2011/1/9,6,2
2011/1/9,7,12
2011/1/9,8,20
2011/1/9,9,38
2011/1/9,10,98
2011/1/9,11,96
2011/1/9,12,166
2011/1/9,13,150
2011/1/9,14,144
2011/1/9,15,164
2011/1/9,16,184
2011/1/9,17,124
